id,name,kind
Gene::1296,COL8A2,Gene
Gene::3605,IL17A,Gene
Gene::3267,AGFG1,Gene
Gene::1938,EEF2,Gene
Gene::387712,ENO4,Gene
Gene::1906,EDN1,Gene
Gene::4793,NFKBIB,Gene
Gene::27284,SULT1B1,Gene
Gene::2548,GAA,Gene
Gene::1958,EGR1,Gene
Gene::28514,DLL1,Gene
Gene::271,AMPD2,Gene
Gene::8697,CDC23,Gene
Gene::7372,UMPS,Gene
Gene::2014,EMP3,Gene
Gene::80115,BAIAP2L2,Gene
Gene::219958,OR1S2,Gene
Gene::941,CD80,Gene
Gene::1471,CST3,Gene
Gene::3516,RBPJ,Gene
Gene::54345,SOX18,Gene
Gene::65018,PINK1,Gene
Gene::3202,HOXA5,Gene
Gene::2561,GABRB2,Gene
Gene::5718,PSMD12,Gene
Gene::79812,MMRN2,Gene
Gene::7422,VEGFA,Gene
Gene::64102,TNMD,Gene
Gene::3843,IPO5,Gene
Gene::285641,SLC36A3,Gene
Gene::151742,PPM1L,Gene
Gene::1136,CHRNA3,Gene
Gene::23327,NEDD4L,Gene
Gene::4435,CITED1,Gene
Gene::7448,VTN,Gene
Gene::26520,TIMM9,Gene
Gene::8644,AKR1C3,Gene
Gene::2321,FLT1,Gene
Gene::1981,EIF4G1,Gene
Gene::580,BARD1,Gene
Gene::2475,MTOR,Gene
Gene::5708,PSMD2,Gene
Gene::4116,MAGOH,Gene
Gene::126374,WTIP,Gene
Gene::6385,SDC4,Gene
Gene::3074,HEXB,Gene
Gene::6207,RPS13,Gene
Gene::8794,TNFRSF10C,Gene
Gene::7203,CCT3,Gene
Gene::1069,CETN2,Gene
Gene::3745,KCNB1,Gene
Gene::80010,RMI1,Gene
Gene::9510,ADAMTS1,Gene
Gene::10803,CCR9,Gene
Gene::65057,ACD,Gene
Gene::25920,NELFB,Gene
Gene::3643,INSR,Gene
Gene::3856,KRT8,Gene
Gene::5914,RARA,Gene
Gene::2736,GLI2,Gene
Gene::4179,CD46,Gene
Gene::249,ALPL,Gene
Gene::6262,RYR2,Gene
Gene::805,CALM2,Gene
Gene::440275,EIF2AK4,Gene
Gene::29078,NDUFAF4,Gene
Gene::7264,TSTA3,Gene
Gene::4609,MYC,Gene
Gene::1738,DLD,Gene
Gene::5879,RAC1,Gene
Gene::8091,HMGA2,Gene
Gene::50937,CDON,Gene
Gene::6093,ROCK1,Gene
Gene::3551,IKBKB,Gene
Gene::285852,TREML4,Gene
Gene::347,APOD,Gene
Gene::6201,RPS7,Gene
Gene::9971,NR1H4,Gene
Gene::10076,PTPRU,Gene
Gene::7043,TGFB3,Gene
Gene::55777,MBD5,Gene
Gene::128178,EDARADD,Gene
Gene::7351,UCP2,Gene
Gene::2852,GPER1,Gene
Gene::10498,CARM1,Gene
Gene::1392,CRH,Gene
Gene::7421,VDR,Gene
Gene::629,CFB,Gene
Gene::5169,ENPP3,Gene
Gene::6352,CCL5,Gene
Gene::10945,KDELR1,Gene
Gene::638,BIK,Gene
Gene::9570,GOSR2,Gene
Gene::8771,TNFRSF6B,Gene
Gene::471,ATIC,Gene
Gene::6272,SORT1,Gene
Gene::3091,HIF1A,Gene
Gene::4717,NDUFC1,Gene
Gene::3693,ITGB5,Gene
Gene::1647,GADD45A,Gene
Gene::152,ADRA2C,Gene
Gene::56666,PANX2,Gene
Gene::958,CD40,Gene
Gene::8456,FOXN1,Gene
Gene::63978,PRDM14,Gene
Gene::6204,RPS10,Gene
Gene::9049,AIP,Gene
Gene::122481,AK7,Gene
Gene::329,BIRC2,Gene
Gene::137814,NKX2-6,Gene
Gene::23224,SYNE2,Gene
Gene::11335,CBX3,Gene
Gene::921,CD5,Gene
Gene::4627,MYH9,Gene
Gene::64127,NOD2,Gene
Gene::51684,SUFU,Gene
Gene::1848,DUSP6,Gene
Gene::84188,FAR1,Gene
Gene::4191,MDH2,Gene
Gene::11183,MAP4K5,Gene
Gene::64856,VWA1,Gene
Gene::4947,OAZ2,Gene
Gene::3358,HTR2C,Gene
Gene::5293,PIK3CD,Gene
Gene::8976,WASL,Gene
Gene::7186,TRAF2,Gene
Gene::4856,NOV,Gene
Gene::335,APOA1,Gene
Gene::27030,MLH3,Gene
Gene::51311,TLR8,Gene
Gene::972,CD74,Gene
Gene::5915,RARB,Gene
Gene::5213,PFKM,Gene
Gene::28996,HIPK2,Gene
Gene::10693,CCT6B,Gene
Gene::54514,DDX4,Gene
Gene::2782,GNB1,Gene
Gene::572,BAD,Gene
Gene::4830,NME1,Gene
Gene::445,ASS1,Gene
Gene::4736,RPL10A,Gene
Gene::3135,HLA-G,Gene
Gene::4634,MYL3,Gene
Gene::4644,MYO5A,Gene
Gene::2192,FBLN1,Gene
Gene::1605,DAG1,Gene
Gene::6223,RPS19,Gene
Gene::1836,SLC26A2,Gene
Gene::6425,SFRP5,Gene
Gene::1020,CDK5,Gene
Gene::4436,MSH2,Gene
Gene::10519,CIB1,Gene
Gene::114899,C1QTNF3,Gene
Gene::7189,TRAF6,Gene
Gene::161582,DYX1C1,Gene
Gene::54978,SLC35F6,Gene
Gene::4825,NKX6-1,Gene
Gene::56257,MEPCE,Gene
Gene::10891,PPARGC1A,Gene
Gene::2122,MECOM,Gene
Gene::8443,GNPAT,Gene
Gene::353376,TICAM2,Gene
Gene::1233,CCR4,Gene
Gene::26155,NOC2L,Gene
Gene::123745,PLA2G4E,Gene
Gene::2331,FMOD,Gene
Gene::3064,HTT,Gene
Gene::2542,SLC37A4,Gene
Gene::6654,SOS1,Gene
Gene::7289,TULP3,Gene
Gene::29082,CHMP4A,Gene
Gene::6227,RPS21,Gene
Gene::1050,CEBPA,Gene
Gene::7056,THBD,Gene
Gene::9918,NCAPD2,Gene
Gene::493,ATP2B4,Gene
Gene::1147,CHUK,Gene
Gene::284297,SSC5D,Gene
Gene::26191,PTPN22,Gene
Gene::9217,VAPB,Gene
Gene::9908,G3BP2,Gene
Gene::153090,DAB2IP,Gene
Gene::3145,HMBS,Gene
Gene::2274,FHL2,Gene
Gene::7273,TTN,Gene
Gene::1847,DUSP5,Gene
Gene::25842,ASF1A,Gene
Gene::7004,TEAD4,Gene
Gene::50943,FOXP3,Gene
Gene::3082,HGF,Gene
Gene::3709,ITPR2,Gene
Gene::79969,ATAT1,Gene
Gene::8854,ALDH1A2,Gene
Gene::5890,RAD51B,Gene
Gene::9500,MAGED1,Gene
Gene::22976,PAXIP1,Gene
Gene::4481,MSR1,Gene
Gene::5033,P4HA1,Gene
Gene::10277,UBE4B,Gene
Gene::336,APOA2,Gene
Gene::93183,PIGM,Gene
Gene::8829,NRP1,Gene
Gene::57120,GOPC,Gene
Gene::51647,FAM96B,Gene
Gene::53904,MYO3A,Gene
Gene::6708,SPTA1,Gene
Gene::8892,EIF2B2,Gene
Gene::3237,HOXD11,Gene
Gene::8346,HIST1H2BI,Gene
Gene::51125,GOLGA7,Gene
Gene::8487,GEMIN2,Gene
Gene::55294,FBXW7,Gene
Gene::10623,POLR3C,Gene
Gene::2517,FUCA1,Gene
Gene::2100,ESR2,Gene
Gene::10195,ALG3,Gene
Gene::79784,MYH14,Gene
Gene::2255,FGF10,Gene
Gene::1075,CTSC,Gene
Gene::989,SEPT7,Gene
Gene::639,PRDM1,Gene
Gene::9529,BAG5,Gene
Gene::26097,CHTOP,Gene
Gene::3690,ITGB3,Gene
Gene::169200,TMEM64,Gene
Gene::5713,PSMD7,Gene
Gene::22928,SEPHS2,Gene
Gene::3549,IHH,Gene
Gene::1410,CRYAB,Gene
Gene::4602,MYB,Gene
Gene::222662,LHFPL5,Gene
Gene::2243,FGA,Gene
Gene::6833,ABCC8,Gene
Gene::10062,NR1H3,Gene
Gene::51760,SYT17,Gene
Gene::9647,PPM1F,Gene
Gene::8388,OR1E2,Gene
Gene::10347,ABCA7,Gene
Gene::5903,RANBP2,Gene
Gene::8243,SMC1A,Gene
Gene::5966,REL,Gene
Gene::10346,TRIM22,Gene
Gene::5498,PPOX,Gene
Gene::7046,TGFBR1,Gene
Gene::6194,RPS6,Gene
Gene::2074,ERCC6,Gene
Gene::5629,PROX1,Gene
Gene::65992,DDRGK1,Gene
Gene::8809,IL18R1,Gene
Gene::50484,RRM2B,Gene
Gene::2693,GHSR,Gene
Gene::3953,LEPR,Gene
Gene::55165,CEP55,Gene
Gene::2033,EP300,Gene
Gene::1139,CHRNA7,Gene
Gene::57555,NLGN2,Gene
Gene::65258,MPPE1,Gene
Gene::8992,ATP6V0E1,Gene
Gene::11035,RIPK3,Gene
Gene::1950,EGF,Gene
Gene::1284,COL4A2,Gene
Gene::28951,TRIB2,Gene
Gene::25871,C3orf17,Gene
Gene::5021,OXTR,Gene
Gene::57558,USP35,Gene
Gene::65266,WNK4,Gene
Gene::4316,MMP7,Gene
Gene::2280,FKBP1A,Gene
Gene::55432,YOD1,Gene
Gene::10454,TAB1,Gene
Gene::25836,NIPBL,Gene
Gene::4610,MYCL,Gene
Gene::729230,CCR2,Gene
Gene::8876,VNN1,Gene
Gene::5538,PPT1,Gene
Gene::6206,RPS12,Gene
Gene::55308,DDX19A,Gene
Gene::6576,SLC25A1,Gene
Gene::10818,FRS2,Gene
Gene::23396,PIP5K1C,Gene
Gene::55054,ATG16L1,Gene
Gene::9162,DGKI,Gene
Gene::8626,TP63,Gene
Gene::11221,DUSP10,Gene
Gene::3458,IFNG,Gene
Gene::2207,FCER1G,Gene
Gene::63933,MCUR1,Gene
Gene::7384,UQCRC1,Gene
Gene::1326,MAP3K8,Gene
Gene::9133,CCNB2,Gene
Gene::56922,MCCC1,Gene
Gene::6737,TRIM21,Gene
Gene::10464,PIBF1,Gene
Gene::2934,GSN,Gene
Gene::5719,PSMD13,Gene
Gene::6502,SKP2,Gene
Gene::10481,HOXB13,Gene
Gene::6319,SCD,Gene
Gene::8178,ELL,Gene
Gene::7204,TRIO,Gene
Gene::6882,TAF11,Gene
Gene::54658,UGT1A1,Gene
Gene::6599,SMARCC1,Gene
Gene::1315,COPB1,Gene
Gene::55615,PRR5,Gene
Gene::148523,CIART,Gene
Gene::5494,PPM1A,Gene
Gene::55531,ELMOD1,Gene
Gene::5657,PRTN3,Gene
Gene::9037,SEMA5A,Gene
Gene::5515,PPP2CA,Gene
Gene::55270,NUDT15,Gene
Gene::27109,ATP5S,Gene
Gene::55201,MAP1S,Gene
Gene::10287,RGS19,Gene
Gene::29760,BLNK,Gene
Gene::5337,PLD1,Gene
Gene::8546,AP3B1,Gene
Gene::5709,PSMD3,Gene
Gene::3815,KIT,Gene
Gene::9108,MTMR7,Gene
Gene::54361,WNT4,Gene
Gene::54904,WHSC1L1,Gene
Gene::1809,DPYSL3,Gene
Gene::51699,VPS29,Gene
Gene::7307,U2AF1,Gene
Gene::5788,PTPRC,Gene
Gene::11070,TMEM115,Gene
Gene::80267,EDEM3,Gene
Gene::6375,XCL1,Gene
Gene::152926,PPM1K,Gene
Gene::5894,RAF1,Gene
Gene::5549,PRELP,Gene
Gene::995,CDC25C,Gene
Gene::259307,IL4I1,Gene
Gene::11043,MID2,Gene
Gene::4705,NDUFA10,Gene
Gene::7175,TPR,Gene
Gene::5414,SEPT4,Gene
Gene::3796,KIF2A,Gene
Gene::57132,CHMP1B,Gene
Gene::8473,OGT,Gene
Gene::2181,ACSL3,Gene
Gene::2729,GCLC,Gene
Gene::8547,FCN3,Gene
Gene::22916,NCBP2,Gene
Gene::55553,SOX6,Gene
Gene::3939,LDHA,Gene
Gene::8462,KLF11,Gene
Gene::54875,CNTLN,Gene
Gene::5037,PEBP1,Gene
Gene::5509,PPP1R3D,Gene
Gene::3552,IL1A,Gene
Gene::5350,PLN,Gene
Gene::2549,GAB1,Gene
Gene::2539,G6PD,Gene
Gene::1393,CRHBP,Gene
Gene::4792,NFKBIA,Gene
Gene::26245,OR2M4,Gene
Gene::6103,RPGR,Gene
Gene::4082,MARCKS,Gene
Gene::10152,ABI2,Gene
Gene::5602,MAPK10,Gene
Gene::200894,ARL13B,Gene
Gene::58528,RRAGD,Gene
Gene::123099,DEGS2,Gene
Gene::7471,WNT1,Gene
Gene::5524,PPP2R4,Gene
Gene::2737,GLI3,Gene
Gene::9695,EDEM1,Gene
Gene::8289,ARID1A,Gene
Gene::7456,WIPF1,Gene
Gene::5162,PDHB,Gene
Gene::10418,SPON1,Gene
Gene::30835,CD209,Gene
Gene::51248,PDZD11,Gene
Gene::5983,RFC3,Gene
Gene::1267,CNP,Gene
Gene::2645,GCK,Gene
Gene::7301,TYRO3,Gene
Gene::10735,STAG2,Gene
Gene::8648,NCOA1,Gene
Gene::2072,ERCC4,Gene
Gene::6343,SCT,Gene
Gene::1063,CENPF,Gene
Gene::5881,RAC3,Gene
Gene::9131,AIFM1,Gene
Gene::766,CA7,Gene
Gene::7053,TGM3,Gene
Gene::125981,ACER1,Gene
Gene::975,CD81,Gene
Gene::7026,NR2F2,Gene
Gene::5532,PPP3CB,Gene
Gene::6348,CCL3,Gene
Gene::6222,RPS18,Gene
Gene::890,CCNA2,Gene
Gene::4607,MYBPC3,Gene
Gene::440,ASNS,Gene
Gene::4831,NME2,Gene
Gene::159296,NKX2-3,Gene
Gene::5236,PGM1,Gene
Gene::8502,PKP4,Gene
Gene::9294,S1PR2,Gene
Gene::2137,EXTL3,Gene
Gene::30812,SOX8,Gene
Gene::51742,ARID4B,Gene
Gene::7013,TERF1,Gene
Gene::7133,TNFRSF1B,Gene
Gene::25861,DFNB31,Gene
Gene::7168,TPM1,Gene
Gene::7049,TGFBR3,Gene
Gene::161,AP2A2,Gene
Gene::23649,POLA2,Gene
Gene::6532,SLC6A4,Gene
Gene::79577,CDC73,Gene
Gene::51157,ZNF580,Gene
Gene::7536,SF1,Gene
Gene::11023,VAX1,Gene
Gene::2597,GAPDH,Gene
Gene::8312,AXIN1,Gene
Gene::10670,RRAGA,Gene
Gene::5734,PTGER4,Gene
Gene::3574,IL7,Gene
Gene::51071,DERA,Gene
Gene::3948,LDHC,Gene
Gene::7879,RAB7A,Gene
Gene::114757,CYGB,Gene
Gene::375056,MIA3,Gene
Gene::84836,ABHD14B,Gene
Gene::2570,GABRR2,Gene
Gene::4089,SMAD4,Gene
Gene::9212,AURKB,Gene
Gene::79693,YRDC,Gene
Gene::5706,PSMC6,Gene
Gene::7222,TRPC3,Gene
Gene::23026,MYO16,Gene
Gene::1201,CLN3,Gene
Gene::5594,MAPK1,Gene
Gene::157378,TMEM65,Gene
Gene::846,CASR,Gene
Gene::55320,MIS18BP1,Gene
Gene::6788,STK3,Gene
Gene::3162,HMOX1,Gene
Gene::255189,PLA2G4F,Gene
Gene::79736,TEFM,Gene
Gene::7288,TULP2,Gene
Gene::7917,BAG6,Gene
Gene::5575,PRKAR1B,Gene
Gene::126003,TRAPPC5,Gene
Gene::9463,PICK1,Gene
Gene::9517,SPTLC2,Gene
Gene::8294,HIST1H4I,Gene
Gene::27072,VPS41,Gene
Gene::6598,SMARCB1,Gene
Gene::3598,IL13RA2,Gene
Gene::6318,SERPINB4,Gene
Gene::1946,EFNA5,Gene
Gene::9114,ATP6V0D1,Gene
Gene::6820,SULT2B1,Gene
Gene::7314,UBB,Gene
Gene::6342,SCP2,Gene
Gene::11251,PTGDR2,Gene
Gene::598,BCL2L1,Gene
Gene::84466,MEGF10,Gene
Gene::3998,LMAN1,Gene
Gene::1437,CSF2,Gene
Gene::1420,CRYGC,Gene
Gene::6422,SFRP1,Gene
Gene::1630,DCC,Gene
Gene::656,BMP8B,Gene
Gene::8439,NSMAF,Gene
Gene::2303,FOXC2,Gene
Gene::8738,CRADD,Gene
Gene::6477,SIAH1,Gene
Gene::8724,SNX3,Gene
Gene::286204,CRB2,Gene
Gene::130399,ACVR1C,Gene
Gene::5155,PDGFB,Gene
Gene::5699,PSMB10,Gene
Gene::668,FOXL2,Gene
Gene::22938,SNW1,Gene
Gene::51773,RSF1,Gene
Gene::25998,IBTK,Gene
Gene::25759,SHC2,Gene
Gene::8202,NCOA3,Gene
Gene::10607,TBL3,Gene
Gene::84749,USP30,Gene
Gene::6556,SLC11A1,Gene
Gene::90441,ZNF622,Gene
Gene::4881,NPR1,Gene
Gene::286,ANK1,Gene
Gene::6497,SKI,Gene
Gene::3851,KRT4,Gene
Gene::9568,GABBR2,Gene
Gene::5568,PRKACG,Gene
Gene::8698,S1PR4,Gene
Gene::23014,FBXO21,Gene
Gene::11211,FZD10,Gene
Gene::10488,CREB3,Gene
Gene::23314,SATB2,Gene
Gene::925,CD8A,Gene
Gene::26692,OR2W1,Gene
Gene::2733,GLE1,Gene
Gene::3373,HYAL1,Gene
Gene::4151,MB,Gene
Gene::5371,PML,Gene
Gene::57617,VPS18,Gene
Gene::25937,WWTR1,Gene
Gene::284525,SLC9C2,Gene
Gene::1277,COL1A1,Gene
Gene::7161,TP73,Gene
Gene::1491,CTH,Gene
Gene::23262,PPIP5K2,Gene
Gene::3818,KLKB1,Gene
Gene::2678,GGT1,Gene
Gene::287,ANK2,Gene
Gene::65078,RTN4R,Gene
Gene::55789,DEPDC1B,Gene
Gene::10668,CGRRF1,Gene
Gene::7357,UGCG,Gene
Gene::6950,TCP1,Gene
Gene::3356,HTR2A,Gene
Gene::10762,NUP50,Gene
Gene::2819,GPD1,Gene
Gene::1144,CHRND,Gene
Gene::8908,GYG2,Gene
Gene::4908,NTF3,Gene
Gene::3588,IL10RB,Gene
Gene::5313,PKLR,Gene
Gene::6710,SPTB,Gene
Gene::4214,MAP3K1,Gene
Gene::7126,TNFAIP1,Gene
Gene::4842,NOS1,Gene
Gene::7083,TK1,Gene
Gene::5828,PEX2,Gene
Gene::4690,NCK1,Gene
Gene::285966,TCAF2,Gene
Gene::374868,ATP9B,Gene
Gene::8888,MCM3AP,Gene
Gene::3792,KEL,Gene
Gene::150,ADRA2A,Gene
Gene::4430,MYO1B,Gene
Gene::5578,PRKCA,Gene
Gene::23462,HEY1,Gene
Gene::4617,MYF5,Gene
Gene::3984,LIMK1,Gene
Gene::1072,CFL1,Gene
Gene::11267,SNF8,Gene
Gene::26019,UPF2,Gene
Gene::387893,SETD8,Gene
Gene::185,AGTR1,Gene
Gene::4998,ORC1,Gene
Gene::10788,IQGAP2,Gene
Gene::10768,AHCYL1,Gene
Gene::9654,TTLL4,Gene
Gene::6119,RPA3,Gene
Gene::4628,MYH10,Gene
Gene::23237,ARC,Gene
Gene::5727,PTCH1,Gene
Gene::118738,ZNF488,Gene
Gene::51083,GAL,Gene
Gene::122953,JDP2,Gene
Gene::7532,YWHAG,Gene
Gene::9784,SNX17,Gene
Gene::64220,STRA6,Gene
Gene::57657,HCN3,Gene
Gene::4804,NGFR,Gene
Gene::23543,RBFOX2,Gene
Gene::6284,S100A13,Gene
Gene::2348,FOLR1,Gene
Gene::3077,HFE,Gene
Gene::54806,AHI1,Gene
Gene::55677,IWS1,Gene
Gene::29765,TMOD4,Gene
Gene::9444,QKI,Gene
Gene::3320,HSP90AA1,Gene
Gene::10919,EHMT2,Gene
Gene::30061,SLC40A1,Gene
Gene::55333,SYNJ2BP,Gene
Gene::2805,GOT1,Gene
Gene::1003,CDH5,Gene
Gene::27123,DKK2,Gene
Gene::84033,OBSCN,Gene
Gene::760,CA2,Gene
Gene::6118,RPA2,Gene
Gene::773,CACNA1A,Gene
Gene::1028,CDKN1C,Gene
Gene::4088,SMAD3,Gene
Gene::1584,CYP11B1,Gene
Gene::10344,CCL26,Gene
Gene::25777,SUN2,Gene
Gene::1839,HBEGF,Gene
Gene::288,ANK3,Gene
Gene::90007,MIDN,Gene
Gene::6331,SCN5A,Gene
Gene::6614,SIGLEC1,Gene
Gene::8659,ALDH4A1,Gene
Gene::23435,TARDBP,Gene
Gene::6464,SHC1,Gene
Gene::50506,DUOX2,Gene
Gene::51588,PIAS4,Gene
Gene::3014,H2AFX,Gene
Gene::7849,PAX8,Gene
Gene::5740,PTGIS,Gene
Gene::8480,RAE1,Gene
Gene::57697,FANCM,Gene
Gene::4982,TNFRSF11B,Gene
Gene::23560,GTPBP4,Gene
Gene::79644,SRD5A3,Gene
Gene::666,BOK,Gene
Gene::1826,DSCAM,Gene
Gene::5441,POLR2L,Gene
Gene::170302,ARX,Gene
Gene::6506,SLC1A2,Gene
Gene::8624,PSMG1,Gene
Gene::26228,STAP1,Gene
Gene::2625,GATA3,Gene
Gene::56975,FAM20C,Gene
Gene::64321,SOX17,Gene
Gene::10039,PARP3,Gene
Gene::8394,PIP5K1A,Gene
Gene::3965,LGALS9,Gene
Gene::10537,UBD,Gene
Gene::1268,CNR1,Gene
Gene::146,ADRA1D,Gene
Gene::84709,MGARP,Gene
Gene::84688,C9orf24,Gene
Gene::55343,SLC35C1,Gene
Gene::8324,FZD7,Gene
Gene::6925,TCF4,Gene
Gene::10730,YME1L1,Gene
Gene::5745,PTH1R,Gene
Gene::89,ACTN3,Gene
Gene::7293,TNFRSF4,Gene
Gene::1366,CLDN7,Gene
Gene::55591,VEZT,Gene
Gene::6647,SOD1,Gene
Gene::9646,CTR9,Gene
Gene::5297,PI4KA,Gene
Gene::10324,KLHL41,Gene
Gene::9619,ABCG1,Gene
Gene::89780,WNT3A,Gene
Gene::5803,PTPRZ1,Gene
Gene::64218,SEMA4A,Gene
Gene::3376,IARS,Gene
Gene::151,ADRA2B,Gene
Gene::1654,DDX3X,Gene
Gene::3676,ITGA4,Gene
Gene::117283,IP6K3,Gene
Gene::5683,PSMA2,Gene
Gene::6446,SGK1,Gene
Gene::9045,RPL14,Gene
Gene::1432,MAPK14,Gene
Gene::6653,SORL1,Gene
Gene::6861,SYT5,Gene
Gene::5144,PDE4D,Gene
Gene::8463,TEAD2,Gene
Gene::256297,PTF1A,Gene
Gene::7517,XRCC3,Gene
Gene::5777,PTPN6,Gene
Gene::1659,DHX8,Gene
Gene::55181,SMG8,Gene
Gene::5861,RAB1A,Gene
Gene::2039,DMTN,Gene
Gene::5957,RCVRN,Gene
Gene::7272,TTK,Gene
Gene::4838,NODAL,Gene
Gene::23636,NUP62,Gene
Gene::5209,PFKFB3,Gene
Gene::150365,MEI1,Gene
Gene::51738,GHRL,Gene
Gene::5500,PPP1CB,Gene
Gene::51805,COQ3,Gene
Gene::6470,SHMT1,Gene
Gene::216,ALDH1A1,Gene
Gene::347411,MPC1L,Gene
Gene::1786,DNMT1,Gene
Gene::4747,NEFL,Gene
Gene::54583,EGLN1,Gene
Gene::10775,POP4,Gene
Gene::135,ADORA2A,Gene
Gene::5460,POU5F1,Gene
Gene::255626,HIST1H2BA,Gene
Gene::726,CAPN5,Gene
Gene::11337,GABARAP,Gene
Gene::131578,LRRC15,Gene
Gene::5080,PAX6,Gene
Gene::79796,ALG9,Gene
Gene::81892,SLIRP,Gene
Gene::3081,HGD,Gene
Gene::1378,CR1,Gene
Gene::2249,FGF4,Gene
Gene::2969,GTF2I,Gene
Gene::10479,SLC9A6,Gene
Gene::11226,GALNT6,Gene
Gene::51450,PRRX2,Gene
Gene::64718,UNKL,Gene
Gene::308,ANXA5,Gene
Gene::22979,EFR3B,Gene
Gene::8048,CSRP3,Gene
Gene::4210,MEFV,Gene
Gene::112,ADCY6,Gene
Gene::355,FAS,Gene
Gene::6632,SNRPD1,Gene
Gene::4928,NUP98,Gene
Gene::57135,DAZ4,Gene
Gene::90226,UCN2,Gene
Gene::148229,ATP8B3,Gene
Gene::2631,GBAS,Gene
Gene::1785,DNM2,Gene
Gene::3662,IRF4,Gene
Gene::10343,PKDREJ,Gene
Gene::9658,ZNF516,Gene
Gene::2535,FZD2,Gene
Gene::57332,CBX8,Gene
Gene::2641,GCG,Gene
Gene::221395,ADGRF5,Gene
Gene::23421,ITGB3BP,Gene
Gene::23512,SUZ12,Gene
Gene::6144,RPL21,Gene
Gene::3910,LAMA4,Gene
Gene::200916,RPL22L1,Gene
Gene::6224,RPS20,Gene
Gene::350,APOH,Gene
Gene::2915,GRM5,Gene
Gene::6002,RGS12,Gene
Gene::7855,FZD5,Gene
Gene::83959,SLC4A11,Gene
Gene::7507,XPA,Gene
Gene::2309,FOXO3,Gene
Gene::3728,JUP,Gene
Gene::4124,MAN2A1,Gene
Gene::8320,EOMES,Gene
Gene::4507,MTAP,Gene
Gene::5153,PDE1B,Gene
Gene::11078,TRIOBP,Gene
Gene::2968,GTF2H4,Gene
Gene::84236,RHBDD1,Gene
Gene::2834,PRLHR,Gene
Gene::4023,LPL,Gene
Gene::7431,VIM,Gene
Gene::10201,NME6,Gene
Gene::3840,KPNA4,Gene
Gene::9892,SNAP91,Gene
Gene::6895,TARBP2,Gene
Gene::5340,PLG,Gene
Gene::4880,NPPC,Gene
Gene::200933,FBXO45,Gene
Gene::6696,SPP1,Gene
Gene::8725,URI1,Gene
Gene::136,ADORA2B,Gene
Gene::56998,CTNNBIP1,Gene
Gene::6391,SDHC,Gene
Gene::6495,SIX1,Gene
Gene::10628,TXNIP,Gene
Gene::29103,DNAJC15,Gene
Gene::23394,ADNP,Gene
Gene::10333,TLR6,Gene
Gene::7042,TGFB2,Gene
Gene::8754,ADAM9,Gene
Gene::51005,AMDHD2,Gene
Gene::7252,TSHB,Gene
Gene::129521,NMS,Gene
Gene::4697,NDUFA4,Gene
Gene::146206,RLTPR,Gene
Gene::5747,PTK2,Gene
Gene::89849,ATG16L2,Gene
Gene::1788,DNMT3A,Gene
Gene::29108,PYCARD,Gene
Gene::6871,TADA2A,Gene
Gene::5034,P4HB,Gene
Gene::4681,NBL1,Gene
Gene::5174,PDZK1,Gene
Gene::330,BIRC3,Gene
Gene::2322,FLT3,Gene
Gene::8729,GBF1,Gene
Gene::9423,NTN1,Gene
Gene::859,CAV3,Gene
Gene::8535,CBX4,Gene
Gene::5627,PROS1,Gene
Gene::2180,ACSL1,Gene
Gene::1312,COMT,Gene
Gene::8826,IQGAP1,Gene
Gene::27063,ANKRD1,Gene
Gene::9414,TJP2,Gene
Gene::54463,FAM134B,Gene
Gene::79955,PDZD7,Gene
Gene::59272,ACE2,Gene
Gene::10395,DLC1,Gene
Gene::3005,H1F0,Gene
Gene::8550,MAPKAPK5,Gene
Gene::27000,DNAJC2,Gene
Gene::6202,RPS8,Gene
Gene::7409,VAV1,Gene
Gene::5686,PSMA5,Gene
Gene::204219,CERS3,Gene
Gene::2790,GNG10,Gene
Gene::405,ARNT,Gene
Gene::94234,FOXQ1,Gene
Gene::1026,CDKN1A,Gene
Gene::1186,CLCN7,Gene
Gene::6281,S100A10,Gene
Gene::1482,NKX2-5,Gene
Gene::9143,SYNGR3,Gene
Gene::55897,MESP1,Gene
Gene::4255,MGMT,Gene
Gene::9113,LATS1,Gene
Gene::1056,CEL,Gene
Gene::56005,MYDGF,Gene
Gene::347734,SLC35B2,Gene
Gene::51079,NDUFA13,Gene
Gene::84678,KDM2B,Gene
Gene::1909,EDNRA,Gene
Gene::7415,VCP,Gene
Gene::2268,FGR,Gene
Gene::4311,MME,Gene
Gene::79600,TCTN1,Gene
Gene::5585,PKN1,Gene
Gene::23529,CLCF1,Gene
Gene::920,CD4,Gene
Gene::2692,GHRHR,Gene
Gene::983,CDK1,Gene
Gene::811,CALR,Gene
Gene::56993,TOMM22,Gene
Gene::6608,SMO,Gene
Gene::26011,TENM4,Gene
Gene::7320,UBE2B,Gene
Gene::9948,WDR1,Gene
Gene::885,CCK,Gene
Gene::3098,HK1,Gene
Gene::9473,THEMIS2,Gene
Gene::130,ADH6,Gene
Gene::3399,ID3,Gene
Gene::4851,NOTCH1,Gene
Gene::85453,TSPYL5,Gene
Gene::9567,GTPBP1,Gene
Gene::10445,MCRS1,Gene
Gene::84152,PPP1R1B,Gene
Gene::5576,PRKAR2A,Gene
Gene::844,CASQ1,Gene
Gene::23493,HEY2,Gene
Gene::9399,STOML1,Gene
Gene::4152,MBD1,Gene
Gene::2878,GPX3,Gene
Gene::5936,RBM4,Gene
